wave flux
3530.57 0.0
3530.62 0.0
3530.67 0.0
3530.72 0.0
3530.77 0.0
3530.82 0.0
3530.87 0.0
3530.92 0.0
3530.97 0.0
3531.02 0.0
3531.07 0.0
3531.12 0.0
3531.17 0.0
3531.22 0.0
3531.27 0.0
3531.32 0.0
3531.37 0.0
3531.42 0.0
3531.47 0.0
3531.52 0.0
3531.57 0.0
3531.62 0.0
3531.67 0.0
3531.72 0.0
3531.77 0.0
3531.82 0.0
3531.87 0.0
3531.92 0.0
3531.97 0.0
3532.02 0.0
3532.07 0.0
3532.12 0.0
3532.17 0.0
3532.22 0.0
3532.27 0.0
3532.32 0.0
3532.37 0.0
3532.42 0.0
3532.47 0.0
3532.52 0.0
3532.57 0.0
3532.62 0.0
3532.67 0.0
3532.72 0.0
3532.77 0.0
3532.82 0.0
3532.87 0.0
3532.92 0.0
3532.97 0.0
3533.02 0.0
3533.07 0.0
3533.12 0.0
3533.17 0.0
3533.22 0.0
3533.27 0.0
3533.32 0.0
3533.37 0.0
3533.42 0.0
3533.47 0.0
3533.52 0.0
3533.57 0.0
3533.62 0.0
3533.67 0.0
3533.72 0.0
3533.77 0.0
3533.82 0.0
3533.87 0.0
3533.92 0.0
3533.97 0.0
3534.02 0.0
3534.07 0.0
3534.12 0.0
3534.17 0.0
3534.22 0.0
3534.27 0.0
3534.32 0.0
3534.37 0.0
3534.42 0.0
3534.47 0.0
3534.52 0.0
3534.57 0.0
3534.62 0.0
3534.67 0.0
3534.72 0.0
3534.77 0.0
3534.82 0.0
3534.87 0.0
3534.92 0.0
3534.97 0.0
3535.02 0.0
3535.07 0.0
3535.12 0.0
3535.17 0.0
3535.22 0.0
3535.27 0.0
3535.32 0.0
3535.37 0.0
3535.42 0.0
3535.47 0.0
3535.52 0.0
3535.57 0.0
3535.62 0.0
3535.67 0.0
3535.72 0.0
3535.77 0.0
3535.82 0.0
3535.87 0.0
3535.92 0.0
3535.97 0.0
3536.02 0.0
3536.07 0.0
3536.12 0.0
3536.17 0.0
3536.22 0.0
3536.27 0.0
3536.32 0.0
3536.37 0.0
3536.42 0.0
3536.47 0.0
3536.52 0.0
3536.57 0.0
3536.62 0.0
3536.67 0.0
3536.72 0.0
3536.77 0.0
3536.82 0.0
3536.87 0.0
3536.92 0.0
3536.97 0.0
3537.02 0.0
3537.07 0.0
3537.12 0.0
3537.17 0.0
3537.22 0.0
3537.27 0.0
3537.32 0.0
3537.37 0.0
3537.42 0.0
3537.47 0.0
3537.52 0.0
3537.57 0.0
3537.62 0.0
3537.67 0.0
3537.72 0.0
3537.77 0.0
3537.82 0.0
3537.87 0.0
3537.92 0.0
3537.97 0.0
3538.02 0.0
3538.07 0.0
3538.12 0.0
3538.17 0.0
3538.22 0.0
3538.27 0.0
3538.32 0.0
3538.37 0.0
3538.42 0.0
3538.47 0.0
3538.52 0.0
3538.57 0.0
3538.62 0.0
3538.67 0.0
3538.72 0.0
3538.77 0.0
3538.82 0.0
3538.87 0.0
3538.92 0.0
3538.97 0.0
3539.02 0.0
3539.07 0.0
3539.12 0.0
3539.17 0.0
3539.22 0.0
3539.27 0.0
3539.32 0.0
3539.37 0.0
3539.42 0.0
3539.47 0.0
3539.52 0.0
3539.57 0.0
3539.62 0.0
3539.67 0.0
3539.72 0.0
3539.77 0.0
3539.82 0.0
3539.87 0.0
3539.92 0.0
3539.97 0.0
3540.02 0.0
3540.07 0.0
3540.12 0.0
3540.17 0.0
3540.22 0.0
3540.27 0.0
3540.32 0.0
3540.37 0.0
3540.42 0.0
3540.47 0.0
3540.52 0.0
3540.57 0.0
3540.62 0.0
3540.67 0.0
3540.72 0.0
3540.77 0.0
3540.82 0.0
3540.87 0.0
3540.92 0.0
3540.97 0.0
3541.02 0.0
3541.07 0.0
3541.12 0.0
3541.17 0.0
3541.22 0.0
3541.27 0.0
3541.32 0.0
3541.37 0.0
3541.42 0.0
3541.47 0.0
3541.52 0.0
3541.57 0.0
3541.62 0.0
3541.67 0.0
3541.72 0.0
3541.77 0.0
3541.82 0.0
3541.87 0.0
3541.92 0.0
3541.97 0.0
3542.02 0.0
3542.07 0.0
3542.12 0.0
3542.17 0.0
3542.22 0.0
3542.27 0.0
3542.32 0.0
3542.37 0.0
3542.42 0.0
3542.47 0.0
3542.52 0.0
3542.57 0.0
3542.62 0.0
3542.67 0.0
3542.72 0.0
3542.77 0.0
3542.82 0.0
3542.87 12.007674568918027
3542.92 0.0
3542.97 0.0
3543.02 0.0
3543.07 0.0
3543.12 0.0
3543.17 0.0
3543.22 0.0
3543.27 0.0
3543.32 0.0
3543.37 0.0
3543.42 0.0
3543.47 0.0
3543.52 0.0
3543.57 0.0
3543.62 0.0
3543.67 0.0
3543.72 0.0
3543.77 0.0
3543.82 0.0
3543.87 0.0
3543.92 0.0
3543.97 0.0
3544.02 0.0
3544.07 0.0
3544.12 0.0
3544.17 0.0
3544.22 0.0
3544.27 0.0
3544.32 0.0
3544.37 0.0
3544.42 0.0
3544.47 0.0
3544.52 0.0
3544.57 0.0
3544.62 0.0
3544.67 0.0
3544.72 0.0
3544.77 0.0
3544.82 0.0
3544.87 0.0
3544.92 0.0
3544.97 0.0
3545.02 0.0
3545.07 0.0
3545.12 0.0
3545.17 0.0
3545.22 0.0
3545.27 0.0
3545.32 0.0
3545.37 0.0
3545.42 0.0
3545.47 0.0
3545.52 0.0
3545.57 0.0
3545.62 0.0
3545.67 0.0
3545.72 0.0
3545.77 0.0
3545.82 0.0
3545.87 0.0
3545.92 0.0
3545.97 0.0
3546.02 0.0
3546.07 0.0
3546.12 0.0
3546.17 0.0
3546.22 0.0
3546.27 0.0
3546.32 0.0
3546.37 0.0
3546.42 0.0
3546.47 0.0
3546.52 0.0
3546.57 0.0
3546.62 0.0
3546.67 0.0
3546.72 0.0
3546.77 0.0
3546.82 0.0
3546.87 0.0
3546.92 0.0
3546.97 0.0
3547.02 0.0
3547.07 0.0
3547.12 0.0
3547.17 0.0
3547.22 0.0
3547.27 0.0
3547.32 0.0
3547.37 0.0
3547.42 0.0
3547.47 0.0
3547.52 0.0
3547.57 0.0
3547.62 0.0
3547.67 0.0
3547.72 0.0
3547.77 0.0
3547.82 0.0
3547.87 0.0
3547.92 0.0
3547.97 0.0
3548.02 0.0
3548.07 0.0
3548.12 0.0
3548.17 0.0
3548.22 0.0
3548.27 0.0
3548.32 0.0
3548.37 0.0
3548.42 0.0
3548.47 0.0
3548.52 0.0
3548.57 0.0
3548.62 0.0
3548.67 0.0
3548.72 0.0
3548.77 0.0
3548.82 0.0
3548.87 0.0
3548.92 0.0
3548.97 0.0
3549.02 0.0
3549.07 0.0
3549.12 0.0
3549.17 0.0
3549.22 0.0
3549.27 0.0
3549.32 0.0
3549.37 0.0
3549.42 0.0
3549.47 0.0
3549.52 0.0
3549.57 0.0
3549.62 0.0
3549.67 0.0
3549.72 0.0
3549.77 0.0
3549.82 0.0
3549.87 0.0
3549.92 0.0
3549.97 0.0
3550.02 0.0
3550.07 0.0
3550.12 0.0
3550.17 0.0
3550.22 0.0
3550.27 0.0
3550.32 0.0
3550.37 0.0
3550.42 0.0
3550.47 0.0
3550.52 0.0
3550.57 0.0
3550.62 0.0
3550.67 0.0
3550.72 0.0
3550.77 0.0
3550.82 0.0
3550.87 0.0
3550.92 0.0
3550.97 0.0
3551.02 0.0
3551.07 0.0
3551.12 0.0
3551.17 0.0
3551.22 0.0
3551.27 0.0
3551.32 0.0
3551.37 0.0
3551.42 0.0
3551.47 0.0
3551.52 0.0
3551.57 0.0
3551.62 0.0
3551.67 0.0
3551.72 0.0
3551.77 0.0
3551.82 0.0
3551.87 0.0
3551.92 0.0
3551.97 0.0
3552.02 0.0
3552.07 0.0
3552.12 0.0
3552.17 0.0
3552.22 0.0
3552.27 0.0
3552.32 0.0
3552.37 0.0
3552.42 0.0
3552.47 0.0
3552.52 0.0
3552.57 0.0
3552.62 0.0
3552.67 0.0
3552.72 0.0
3552.77 0.0
3552.82 0.0
3552.87 0.0
3552.92 0.0
3552.97 0.0
3553.02 0.0
3553.07 0.0
3553.12 0.0
3553.17 0.0
3553.22 0.0
3553.27 0.0
3553.32 0.0
3553.37 0.0
3553.42 0.0
3553.47 0.0
3553.52 0.0
3553.57 0.0
3553.62 0.0
3553.67 0.0
3553.72 0.0
3553.77 0.0
3553.82 0.0
3553.87 0.0
3553.92 0.0
3553.97 0.0
3554.02 0.0
3554.07 0.0
3554.12 0.0
3554.17 0.0
3554.22 0.0
3554.27 0.0
3554.32 0.0
3554.37 0.0
3554.42 0.0
3554.47 0.0
3554.52 0.0
3554.57 0.0
3554.62 0.0
3554.67 0.0
3554.72 0.0
3554.77 0.0
3554.82 0.0
3554.87 0.0
3554.92 0.0
3554.97 0.0
3555.02 0.0
3555.07 0.0
3555.12 0.0
3555.17 0.0
3555.22 0.0
3555.27 0.0
3555.32 0.0
3555.37 0.0
3555.42 0.0
3555.47 0.0
3555.52 0.0
3555.57 0.0
3555.62 0.0
3555.67 0.0
3555.72 0.0
3555.77 0.0
3555.82 0.0
3555.87 0.0
3555.92 0.0
3555.97 0.0
3556.02 0.0
3556.07 0.0
3556.12 0.0
3556.17 0.0
3556.22 0.0
3556.27 0.0
3556.32 0.0
3556.37 0.0
3556.42 0.0
3556.47 0.0
3556.52 0.0
3556.57 0.0
3556.62 0.0
3556.67 0.0
3556.72 0.0
3556.77 0.0
3556.82 0.0
3556.87 0.0
3556.92 0.0
3556.97 0.0
3557.02 0.0
3557.07 0.0
3557.12 0.0
3557.17 0.0
3557.22 0.0
3557.27 0.0
3557.32 0.0
3557.37 0.0
3557.42 0.0
3557.47 0.0
3557.52 0.0
3557.57 0.0
3557.62 0.0
3557.67 0.0
3557.72 0.0
3557.77 0.0
3557.82 12.007674568918027
3557.87 0.0
3557.92 0.0
3557.97 0.0
3558.02 0.0
3558.07 0.0
3558.12 0.0
3558.17 0.0
3558.22 0.0
3558.27 0.0
3558.32 0.0
3558.37 0.0
3558.42 0.0
3558.47 0.0
3558.52 0.0
3558.57 0.0
3558.62 0.0
3558.67 0.0
3558.72 0.0
3558.77 0.0
3558.82 0.0
3558.87 0.0
3558.92 0.0
3558.97 0.0
3559.02 0.0
3559.07 0.0
3559.12 0.0
3559.17 0.0
3559.22 0.0
3559.27 0.0
3559.32 0.0
3559.37 0.0
3559.42 0.0
3559.47 0.0
3559.52 0.0
3559.57 0.0
3559.62 0.0
3559.67 0.0
3559.72 0.0
3559.77 0.0
3559.82 0.0
3559.87 0.0
3559.92 0.0
3559.97 0.0
3560.02 0.0
3560.07 0.0
3560.12 0.0
3560.17 0.0
3560.22 0.0
3560.27 0.0
3560.32 0.0
3560.37 0.0
3560.42 0.0
3560.47 0.0
3560.52 0.0
3560.57 0.0
3560.62 0.0
3560.67 0.0
3560.72 0.0
3560.77 0.0
3560.82 0.0
3560.87 0.0
3560.92 0.0
3560.97 0.0
3561.02 0.0
3561.07 0.0
3561.12 0.0
3561.17 0.0
3561.22 10.006395474098355
3561.27 0.0
3561.32 0.0
3561.37 0.0
3561.42 0.0
3561.47 0.0
3561.52 0.0
3561.57 0.0
3561.62 0.0
3561.67 0.0
3561.72 0.0
3561.77 0.0
3561.82 0.0
3561.87 0.0
3561.92 0.0
3561.97 0.0
3562.02 0.0
3562.07 0.0
3562.12 0.0
3562.17 0.0
3562.22 0.0
3562.27 0.0
3562.32 0.0
3562.37 0.0
3562.42 0.0
3562.47 0.0
3562.52 0.0
3562.57 0.0
3562.62 0.0
3562.67 0.0
3562.72 0.0
3562.77 0.0
3562.82 0.0
3562.87 0.0
3562.92 0.0
3562.97 0.0
3563.02 0.0
3563.07 0.0
3563.12 0.0
3563.17 0.0
3563.22 0.0
3563.27 0.0
3563.32 0.0
3563.37 0.0
3563.42 0.0
3563.47 0.0
3563.52 0.0
3563.57 0.0
3563.62 0.0
3563.67 0.0
3563.72 0.0
3563.77 0.0
3563.82 0.0
3563.87 0.0
3563.92 0.0
3563.97 0.0
3564.02 0.0
3564.07 0.0
3564.12 0.0
3564.17 0.0
3564.22 0.0
3564.27 0.0
3564.32 0.0
3564.37 0.0
3564.42 0.0
3564.47 0.0
3564.52 0.0
3564.57 0.0
3564.62 0.0
3564.67 0.0
3564.72 0.0
3564.77 0.0
3564.82 0.0
3564.87 0.0
3564.92 0.0
3564.97 0.0
3565.02 0.0
3565.07 0.0
3565.12 0.0
3565.17 0.0
3565.22 0.0
3565.27 0.0
3565.32 0.0
3565.37 0.0
3565.42 0.0
3565.47 0.0
3565.52 0.0
3565.57 0.0
3565.62 0.0
3565.67 0.0
3565.72 0.0
3565.77 0.0
3565.82 0.0
3565.87 0.0
3565.92 0.0
3565.97 0.0
3566.02 0.0
3566.07 0.0
3566.12 0.0
3566.17 0.0
3566.22 0.0
3566.27 0.0
3566.32 0.0
3566.37 0.0
3566.42 0.0
3566.47 0.0
3566.52 0.0
3566.57 0.0
3566.62 0.0
3566.67 0.0
3566.72 0.0
3566.77 0.0
3566.82 0.0
3566.87 0.0
3566.92 0.0
3566.97 0.0
3567.02 0.0
3567.07 0.0
3567.12 0.0
3567.17 0.0
3567.22 0.0
3567.27 0.0
3567.32 0.0
3567.37 0.0
3567.42 0.0
3567.47 0.0
3567.52 0.0
3567.57 0.0
3567.62 0.0
3567.67 0.0
3567.72 0.0
3567.77 0.0
3567.82 0.0
3567.87 0.0
3567.92 0.0
3567.97 0.0
3568.02 0.0
3568.07 0.0
3568.12 0.0
3568.17 0.0
3568.22 0.0
3568.27 0.0
3568.32 0.0
3568.37 0.0
3568.42 0.0
3568.47 0.0
3568.52 25.01598868524589
3568.57 0.0
3568.62 0.0
3568.67 0.0
3568.72 0.0
3568.77 0.0
3568.82 0.0
3568.87 0.0
3568.92 0.0
3568.97 0.0
3569.02 0.0
3569.07 0.0
3569.12 0.0
3569.17 0.0
3569.22 0.0
3569.27 0.0
3569.32 0.0
3569.37 0.0
3569.42 0.0
3569.47 0.0
3569.52 0.0
3569.57 0.0
3569.62 0.0
3569.67 0.0
3569.72 0.0
3569.77 0.0
3569.82 0.0
3569.87 0.0
3569.92 0.0
3569.97 0.0
3570.02 0.0
3570.07 0.0
3570.12 0.0
3570.17 0.0
3570.22 0.0
3570.27 0.0
3570.32 0.0
3570.37 0.0
3570.42 0.0
3570.47 0.0
3570.52 0.0
3570.57 0.0
3570.62 0.0
3570.67 0.0
3570.72 0.0
3570.77 0.0
3570.82 0.0
3570.87 0.0
3570.92 0.0
3570.97 0.0
3571.02 0.0
3571.07 0.0
3571.12 0.0
3571.17 0.0
3571.22 0.0
3571.27 0.0
3571.32 0.0
3571.37 0.0
3571.42 0.0
3571.47 0.0
3571.52 0.0
3571.57 0.0
3571.62 0.0
3571.67 0.0
3571.72 0.0
3571.77 0.0
3571.82 0.0
3571.87 0.0
3571.92 0.0
3571.97 0.0
3572.02 0.0
3572.07 0.0
3572.12 0.0
3572.17 0.0
3572.22 0.0
3572.27 0.0
3572.32 0.0
3572.37 0.0
3572.42 0.0
3572.47 0.0
3572.52 0.0
3572.57 0.0
3572.62 0.0
3572.67 0.0
3572.72 0.0
3572.77 0.0
3572.82 0.0
3572.87 0.0
3572.92 0.0
3572.97 0.0
3573.02 0.0
3573.07 0.0
3573.12 0.0
3573.17 0.0
3573.22 0.0
3573.27 0.0
3573.32 0.0
3573.37 0.0
3573.42 0.0
3573.47 0.0
3573.52 0.0
3573.57 0.0
3573.62 0.0
3573.67 0.0
3573.72 0.0
3573.77 0.0
3573.82 0.0
3573.87 0.0
3573.92 0.0
3573.97 0.0
3574.02 0.0
3574.07 0.0
3574.12 0.0
3574.17 10.006395474098355
3574.22 0.0
3574.27 0.0
3574.32 0.0
3574.37 0.0
3574.42 0.0
3574.47 0.0
3574.52 0.0
3574.57 0.0
3574.62 20.01279094819671
3574.67 0.0
3574.72 0.0
3574.77 0.0
3574.82 0.0
3574.87 0.0
3574.92 0.0
3574.97 0.0
3575.02 0.0
3575.07 0.0
3575.12 0.0
3575.17 0.0
3575.22 0.0
3575.27 0.0
3575.32 0.0
3575.37 0.0
3575.42 0.0
3575.47 0.0
3575.52 0.0
3575.57 0.0
3575.62 0.0
3575.67 0.0
3575.72 0.0
3575.77 0.0
3575.82 0.0
3575.87 0.0
3575.92 0.0
3575.97 0.0
3576.02 0.0
3576.07 0.0
3576.12 0.0
3576.17 0.0
3576.22 0.0
3576.27 0.0
3576.32 0.0
3576.37 0.0
3576.42 0.0
3576.47 0.0
3576.52 0.0
3576.57 0.0
3576.62 0.0
3576.67 0.0
3576.72 0.0
3576.77 0.0
3576.82 0.0
3576.87 0.0
3576.92 0.0
3576.97 0.0
3577.02 0.0
3577.07 0.0
3577.12 0.0
3577.17 0.0
3577.22 0.0
3577.27 0.0
3577.32 0.0
3577.37 0.0
3577.42 0.0
3577.47 0.0
3577.52 0.0
3577.57 0.0
3577.62 0.0
3577.67 0.0
3577.72 0.0
3577.77 0.0
3577.82 0.0
3577.87 0.0
3577.92 0.0
3577.97 0.0
3578.02 0.0
3578.07 0.0
3578.12 0.0
3578.17 0.0
3578.22 0.0
3578.27 0.0
3578.32 0.0
3578.37 0.0
3578.42 0.0
