wave flux
3534.04 0.0
3534.09 0.0
3534.14 0.0
3534.19 0.0
3534.24 0.0
3534.29 0.0
3534.34 0.0
3534.39 0.0
3534.44 0.0
3534.49 0.0
3534.54 0.0
3534.59 0.0
3534.64 0.0
3534.69 0.0
3534.74 0.0
3534.79 0.0
3534.84 0.0
3534.89 0.0
3534.94 0.0
3534.99 0.0
3535.04 0.0
3535.09 0.0
3535.14 0.0
3535.19 0.0
3535.24 0.0
3535.29 0.0
3535.34 0.0
3535.39 0.0
3535.44 0.0
3535.49 0.0
3535.54 0.0
3535.59 0.0
3535.64 0.0
3535.69 0.0
3535.74 0.0
3535.79 0.0
3535.84 0.0
3535.89 0.0
3535.94 0.0
3535.99 0.0
3536.04 0.0
3536.09 0.0
3536.14 0.0
3536.19 0.0
3536.24 0.0
3536.29 0.0
3536.34 0.0
3536.39 0.0
3536.44 0.0
3536.49 0.0
3536.54 0.0
3536.59 0.0
3536.64 0.0
3536.69 0.0
3536.74 0.0
3536.79 0.0
3536.84 0.0
3536.89 0.0
3536.94 0.0
3536.99 0.0
3537.04 0.0
3537.09 0.0
3537.14 0.0
3537.19 0.0
3537.24 0.0
3537.29 0.0
3537.34 0.0
3537.39 0.0
3537.44 0.0
3537.49 0.0
3537.54 0.0
3537.59 0.0
3537.64 0.0
3537.69 0.0
3537.74 0.0
3537.79 0.0
3537.84 0.0
3537.89 0.0
3537.94 0.0
3537.99 0.0
3538.04 0.0
3538.09 0.0
3538.14 0.0
3538.19 0.0
3538.24 0.0
3538.29 0.0
3538.34 0.0
3538.39 0.0
3538.44 0.0
3538.49 0.0
3538.54 0.0
3538.59 0.0
3538.64 0.0
3538.69 0.0
3538.74 0.0
3538.79 0.0
3538.84 0.0
3538.89 0.0
3538.94 0.0
3538.99 0.0
3539.04 0.0
3539.09 0.0
3539.14 0.0
3539.19 0.0
3539.24 0.0
3539.29 0.0
3539.34 0.0
3539.39 0.0
3539.44 0.0
3539.49 0.0
3539.54 0.0
3539.59 0.0
3539.64 0.0
3539.69 0.0
3539.74 0.0
3539.79 0.0
3539.84 0.0
3539.89 0.0
3539.94 0.0
3539.99 0.0
3540.04 0.0
3540.09 0.0
3540.14 0.0
3540.19 0.0
3540.24 0.0
3540.29 0.0
3540.34 0.0
3540.39 0.0
3540.44 0.0
3540.49 0.0
3540.54 0.0
3540.59 0.0
3540.64 0.0
3540.69 0.0
3540.74 0.0
3540.79 0.0
3540.84 0.0
3540.89 0.0
3540.94 0.0
3540.99 0.0
3541.04 0.0
3541.09 0.0
3541.14 0.0
3541.19 0.0
3541.24 0.0
3541.29 0.0
3541.34 0.0
3541.39 0.0
3541.44 0.0
3541.49 0.0
3541.54 0.0
3541.59 0.0
3541.64 0.0
3541.69 0.0
3541.74 0.0
3541.79 0.0
3541.84 0.0
3541.89 0.0
3541.94 0.0
3541.99 0.0
3542.04 0.0
3542.09 0.0
3542.14 0.0
3542.19 0.0
3542.24 0.0
3542.29 0.0
3542.34 0.0
3542.39 0.0
3542.44 0.0
3542.49 0.0
3542.54 0.0
3542.59 0.0
3542.64 0.0
3542.69 0.0
3542.74 0.0
3542.79 0.0
3542.84 0.0
3542.89 0.0
3542.94 0.0
3542.99 0.0
3543.04 0.0
3543.09 0.0
3543.14 0.0
3543.19 0.0
3543.24 0.0
3543.29 0.0
3543.34 0.0
3543.39 0.0
3543.44 0.0
3543.49 0.0
3543.54 0.0
3543.59 0.0
3543.64 0.0
3543.69 0.0
3543.74 0.0
3543.79 0.0
3543.84 0.0
3543.89 0.0
3543.94 0.0
3543.99 0.0
3544.04 0.0
3544.09 0.0
3544.14 0.0
3544.19 0.0
3544.24 0.0
3544.29 0.0
3544.34 0.0
3544.39 0.0
3544.44 0.0
3544.49 0.0
3544.54 0.0
3544.59 0.0
3544.64 0.0
3544.69 0.0
3544.74 0.0
3544.79 0.0
3544.84 0.0
3544.89 0.0
3544.94 0.0
3544.99 0.0
3545.04 0.0
3545.09 0.0
3545.14 0.0
3545.19 0.0
3545.24 0.0
3545.29 0.0
3545.34 0.0
3545.39 0.0
3545.44 0.0
3545.49 0.0
3545.54 0.0
3545.59 0.0
3545.64 0.0
3545.69 0.0
3545.74 0.0
3545.79 0.0
3545.84 0.0
3545.89 0.0
3545.94 0.0
3545.99 0.0
3546.04 0.0
3546.09 0.0
3546.14 0.0
3546.19 0.0
3546.24 0.0
3546.29 0.0
3546.34 0.0
3546.39 0.0
3546.44 0.0
3546.49 0.0
3546.54 0.0
3546.59 0.0
3546.64 0.0
3546.69 0.0
3546.74 0.0
3546.79 0.0
3546.84 0.0
3546.89 0.0
3546.94 0.0
3546.99 0.0
3547.04 0.0
3547.09 0.0
3547.14 0.0
3547.19 0.0
3547.24 0.0
3547.29 0.0
3547.34 0.0
3547.39 0.0
3547.44 0.0
3547.49 0.0
3547.54 0.0
3547.59 0.0
3547.64 0.0
3547.69 0.0
3547.74 0.0
3547.79 0.0
3547.84 0.0
3547.89 0.0
3547.94 0.0
3547.99 0.0
3548.04 0.0
3548.09 0.0
3548.14 0.0
3548.19 0.0
3548.24 0.0
3548.29 0.0
3548.34 0.0
3548.39 0.0
3548.44 0.0
3548.49 0.0
3548.54 0.0
3548.59 0.0
3548.64 0.0
3548.69 0.0
3548.74 0.0
3548.79 0.0
3548.84 0.0
3548.89 0.0
3548.94 0.0
3548.99 0.0
3549.04 0.0
3549.09 0.0
3549.14 0.0
3549.19 0.0
3549.24 0.0
3549.29 0.0
3549.34 0.0
3549.39 0.0
3549.44 0.0
3549.49 0.0
3549.54 0.0
3549.59 0.0
3549.64 0.0
3549.69 0.0
3549.74 0.0
3549.79 0.0
3549.84 0.3392638506360153
3549.89 0.0
3549.94 0.0
3549.99 0.0
3550.04 0.0
3550.09 0.0
3550.14 0.0
3550.19 0.0
3550.24 0.0
3550.29 0.0
3550.34 0.0
3550.39 0.0
3550.44 0.0
3550.49 0.0
3550.54 0.0
3550.59 0.0
3550.64 0.0
3550.69 0.0
3550.74 0.0
3550.79 0.0
3550.84 0.0
3550.89 0.0
3550.94 0.0
3550.99 0.0
3551.04 0.0
3551.09 0.0
3551.14 0.0
3551.19 0.0
3551.24 0.0
3551.29 0.0
3551.34 0.0
3551.39 0.0
3551.44 0.0
3551.49 0.0
3551.54 0.0
3551.59 0.0
3551.64 0.0
3551.69 0.0
3551.74 0.0
3551.79 0.0
3551.84 0.0
3551.89 0.0
3551.94 0.0
3551.99 0.0
3552.04 0.0
3552.09 0.0
3552.14 0.0
3552.19 0.0
3552.24 0.0
3552.29 0.0
3552.34 0.0
3552.39 0.0
3552.44 0.0
3552.49 0.0
3552.54 0.0
3552.59 0.0
3552.64 0.0
3552.69 0.0
3552.74 0.0
3552.79 0.0
3552.84 0.0
3552.89 0.0
3552.94 0.0
3552.99 0.0
3553.04 0.0
3553.09 0.0
3553.14 0.0
3553.19 0.0
3553.24 0.0
3553.29 0.0
3553.34 0.0
3553.39 0.0
3553.44 0.0
3553.49 0.0
3553.54 0.0
3553.59 0.0
3553.64 0.0
3553.69 0.0
3553.74 0.0
3553.79 0.0
3553.84 0.0
3553.89 0.0
3553.94 0.0
3553.99 0.0
3554.04 0.3392638506360153
3554.09 0.0
3554.14 0.0
3554.19 0.0
3554.24 0.0
3554.29 0.0
3554.34 0.0
3554.39 0.0
3554.44 0.0
3554.49 0.0
3554.54 0.0
3554.59 0.0
3554.64 0.0
3554.69 0.0
3554.74 0.0
3554.79 0.0
3554.84 0.0
3554.89 0.0
3554.94 0.0
3554.99 0.0
3555.04 0.0
3555.09 0.0
3555.14 0.0
3555.19 0.0
3555.24 0.0
3555.29 0.0
3555.34 0.0
3555.39 0.0
3555.44 0.0
3555.49 0.0
3555.54 0.0
3555.59 0.0
3555.64 0.0
3555.69 0.0
3555.74 0.0
3555.79 0.0
3555.84 0.0
3555.89 0.0
3555.94 0.0
3555.99 0.0
3556.04 0.0
3556.09 0.0
3556.14 0.0
3556.19 0.0
3556.24 0.0
3556.29 0.0
3556.34 0.0
3556.39 0.0
3556.44 0.0
3556.49 0.0
3556.54 0.0
3556.59 0.0
3556.64 0.0
3556.69 0.0
3556.74 0.0
3556.79 0.0
3556.84 0.0
3556.89 0.0
3556.94 0.0
3556.99 0.0
3557.04 0.0
3557.09 0.0
3557.14 0.0
3557.19 0.0
3557.24 0.0
3557.29 0.0
3557.34 0.0
3557.39 0.0
3557.44 0.0
3557.49 0.0
3557.54 0.0
3557.59 0.0
3557.64 0.0
3557.69 0.0
3557.74 0.0
3557.79 0.0
3557.84 0.0
3557.89 0.0
3557.94 0.0
3557.99 0.0
3558.04 0.0
3558.09 0.0
3558.14 0.0
3558.19 0.0
3558.24 0.0
3558.29 0.0
3558.34 0.0
3558.39 0.0
3558.44 0.0
3558.49 0.0
3558.54 0.0
3558.59 0.0
3558.64 0.0
3558.69 0.0
3558.74 0.0
3558.79 0.0
3558.84 0.0
3558.89 0.0
3558.94 0.0
3558.99 0.0
3559.04 0.0
3559.09 0.0
3559.14 0.0
3559.19 0.0
3559.24 0.0
3559.29 0.0
3559.34 0.0
3559.39 0.0
3559.44 0.0
3559.49 0.0
3559.54 0.0
3559.59 0.0
3559.64 0.0
3559.69 0.0
3559.74 0.0
3559.79 0.0
3559.84 0.0
3559.89 0.0
3559.94 0.0
3559.99 0.0
3560.04 0.0
3560.09 0.0
3560.14 0.0
3560.19 0.0
3560.24 0.0
3560.29 0.0
3560.34 0.0
3560.39 0.0
3560.44 0.0
3560.49 0.0
3560.54 0.0
3560.59 0.0
3560.64 0.0
3560.69 0.0
3560.74 0.0
3560.79 0.0
3560.84 0.0
3560.89 0.0
3560.94 0.0
3560.99 0.0
3561.04 0.0
3561.09 0.0
3561.14 0.0
3561.19 0.0
3561.24 0.0
3561.29 0.0
3561.34 0.0
3561.39 0.0
3561.44 0.0
3561.49 0.0
3561.54 0.0
3561.59 0.0
3561.64 0.0
3561.69 0.0
3561.74 0.0
3561.79 0.0
3561.84 0.0
3561.89 0.0
3561.94 0.0
3561.99 0.0
3562.04 0.0
3562.09 0.0
3562.14 0.0
3562.19 0.0
3562.24 0.0
3562.29 0.0
3562.34 0.0
3562.39 0.0
3562.44 0.0
3562.49 0.0
3562.54 0.0
3562.59 0.0
3562.64 0.0
3562.69 0.0
3562.74 0.0
3562.79 0.0
3562.84 0.0
3562.89 0.0
3562.94 0.0
3562.99 0.0
3563.04 0.0
3563.09 0.0
3563.14 0.0
3563.19 0.0
3563.24 0.0
3563.29 0.0
3563.34 0.0
3563.39 0.0
3563.44 0.0
3563.49 0.0
3563.54 0.0
3563.59 0.0
3563.64 0.0
3563.69 0.0
3563.74 0.0
3563.79 0.0
3563.84 0.0
3563.89 0.0
3563.94 0.0
3563.99 0.0
3564.04 0.0
3564.09 0.0
3564.14 0.0
3564.19 0.0
3564.24 0.0
3564.29 0.0
3564.34 0.0
3564.39 0.0
3564.44 0.0
3564.49 0.0
3564.54 0.0
3564.59 0.0
3564.64 0.0
3564.69 0.0
3564.74 0.0
3564.79 0.0
3564.84 0.0
3564.89 0.0
3564.94 0.0
3564.99 0.0
3565.04 0.0
3565.09 0.0
3565.14 0.0
3565.19 0.0
3565.24 0.0
3565.29 0.0
3565.34 0.0
3565.39 0.0
3565.44 0.0
3565.49 0.0
3565.54 0.0
3565.59 0.0
3565.64 0.0
3565.69 0.0
3565.74 0.0
3565.79 0.0
3565.84 0.0
3565.89 0.0
3565.94 0.0
3565.99 0.0
3566.04 0.0
3566.09 0.0
3566.14 0.0
3566.19 0.0
3566.24 0.0
3566.29 0.0
3566.34 0.0
3566.39 0.0
3566.44 0.0
3566.49 0.0
3566.54 0.0
3566.59 0.0
3566.64 0.0
3566.69 0.0
3566.74 0.0
3566.79 0.0
3566.84 0.0
3566.89 0.0
3566.94 0.0
3566.99 0.0
3567.04 0.0
3567.09 0.0
3567.14 0.0
3567.19 0.0
3567.24 0.0
3567.29 0.0
3567.34 0.0
3567.39 0.0
3567.44 0.0
3567.49 0.0
3567.54 0.0
3567.59 0.0
3567.64 0.0
3567.69 0.0
3567.74 0.0
3567.79 0.0
3567.84 0.0
3567.89 0.0
3567.94 0.0
3567.99 0.0
3568.04 0.0
3568.09 0.0
3568.14 0.0
3568.19 0.0
3568.24 0.0
3568.29 0.0
3568.34 0.0
3568.39 0.0
3568.44 0.0
3568.49 0.0
3568.54 0.0
3568.59 0.0
3568.64 0.0
3568.69 0.0
3568.74 0.0
3568.79 0.0
3568.84 0.0
3568.89 0.0
3568.94 0.0
3568.99 0.0
3569.04 0.0
3569.09 0.0
3569.14 0.0
3569.19 0.0
3569.24 0.0
3569.29 0.0
3569.34 0.0
3569.39 0.0
3569.44 0.0
3569.49 0.0
3569.54 0.0
3569.59 0.0
3569.64 0.0
3569.69 0.0
3569.74 0.0
3569.79 0.0
3569.84 0.0
3569.89 0.0
3569.94 0.0
3569.99 0.0
3570.04 0.0
3570.09 0.0
3570.14 0.0
3570.19 0.0
3570.24 0.0
3570.29 0.0
3570.34 0.0
3570.39 0.0
3570.44 0.0
3570.49 0.0
3570.54 0.0
3570.59 0.0
3570.64 0.0
3570.69 0.0
3570.74 0.0
3570.79 0.0
3570.84 0.0
3570.89 0.0
3570.94 0.0
3570.99 0.0
3571.04 0.0
3571.09 0.0
3571.14 0.0
3571.19 0.0
3571.24 0.0
3571.29 0.0
3571.34 0.0
3571.39 0.0
3571.44 0.0
3571.49 0.0
3571.54 0.0
3571.59 0.0
3571.64 0.0
3571.69 0.0
3571.74 0.0
3571.79 0.0
3571.84 0.0
3571.89 0.0
3571.94 0.0
3571.99 0.0
3572.04 0.0
3572.09 0.0
3572.14 0.0
3572.19 0.0
3572.24 0.0
3572.29 0.0
3572.34 0.0
3572.39 0.0
3572.44 0.0
3572.49 0.0
3572.54 0.0
3572.59 0.0
3572.64 0.0
3572.69 0.0
3572.74 0.0
3572.79 0.0
3572.84 0.0
3572.89 0.0
3572.94 0.0
3572.99 0.0
3573.04 0.0
3573.09 0.0
3573.14 0.0
3573.19 0.0
3573.24 0.0
3573.29 0.0
3573.34 0.0
3573.39 0.0
3573.44 0.0
3573.49 0.0
3573.54 0.0
3573.59 0.0
3573.64 0.0
3573.69 0.0
3573.74 0.0
3573.79 0.0
3573.84 0.0
3573.89 0.0
3573.94 0.0
3573.99 0.0
3574.04 0.0
3574.09 0.0
3574.14 0.0
3574.19 0.0
3574.24 0.0
3574.29 0.0
3574.34 0.0
3574.39 0.0
3574.44 0.0
3574.49 0.0
3574.54 0.0
3574.59 0.0
3574.64 0.0
3574.69 0.0
3574.74 0.0
3574.79 0.0
3574.84 0.0
3574.89 0.0
3574.94 0.0
3574.99 0.0
3575.04 0.0
3575.09 0.0
3575.14 0.0
3575.19 0.0
3575.24 0.0
3575.29 0.0
3575.34 0.0
3575.39 0.0
3575.44 0.0
3575.49 0.0
3575.54 0.0
3575.59 0.0
3575.64 0.0
3575.69 0.0
3575.74 0.0
3575.79 0.0
3575.84 0.0
3575.89 0.0
3575.94 0.0
3575.99 0.0
3576.04 0.0
3576.09 0.0
3576.14 0.0
3576.19 0.0
3576.24 0.0
3576.29 0.0
3576.34 0.0
3576.39 0.0
3576.44 0.0
3576.49 0.0
3576.54 0.0
3576.59 0.0
3576.64 0.0
3576.69 0.0
3576.74 0.0
3576.79 0.0
3576.84 0.0
3576.89 0.0
3576.94 0.0
3576.99 0.0
3577.04 0.0
3577.09 0.0
3577.14 0.0
3577.19 0.0
3577.24 0.0
3577.29 0.0
3577.34 0.0
3577.39 0.0
3577.44 0.0
3577.49 0.0
3577.54 0.0
3577.59 0.0
3577.64 0.0
3577.69 0.0
3577.74 0.0
3577.79 0.0
3577.84 0.0
3577.89 0.0
3577.94 0.0
3577.99 0.0
3578.04 0.0
3578.09 0.0
3578.14 0.0
3578.19 0.0
3578.24 0.0
3578.29 0.0
3578.34 0.0
3578.39 0.0
3578.44 0.0
3578.49 0.0
3578.54 0.0
3578.59 0.0
3578.64 0.0
3578.69 0.0
3578.74 0.0
3578.79 0.0
3578.84 0.0
3578.89 0.0
3578.94 0.0
3578.99 0.0
3579.04 0.0
3579.09 0.0
3579.14 0.0
3579.19 0.0
3579.24 0.0
3579.29 0.0
3579.34 0.0
3579.39 0.0
3579.44 0.0
3579.49 0.0
3579.54 0.0
3579.59 0.0
3579.64 0.0
3579.69 0.0
3579.74 0.0
3579.79 0.0
3579.84 0.0
3579.89 0.0
3579.94 0.0
3579.99 0.0
3580.04 0.0
3580.09 0.0
3580.14 0.0
3580.19 0.0
3580.24 0.0
3580.29 0.0
3580.34 0.0
3580.39 0.0
3580.44 0.0
3580.49 0.0
3580.54 0.0
3580.59 0.0
3580.64 0.0
3580.69 0.0
3580.74 0.0
3580.79 0.0
3580.84 0.0
3580.89 0.0
3580.94 0.0
3580.99 0.0
3581.04 0.0
3581.09 0.0
3581.14 0.0
3581.19 0.0
3581.24 0.0
3581.29 0.0
3581.34 0.0
3581.39 0.0
3581.44 0.0
3581.49 0.0
3581.54 0.0
3581.59 0.0
3581.64 0.0
3581.69 0.0
3581.74 0.0
3581.79 0.0
3581.84 0.0
3581.89 0.0
3581.94 0.0
3581.99 0.0
3582.04 0.0
3582.09 0.0
3582.14 0.0
3582.19 0.0
3582.24 0.0
3582.29 0.0
3582.34 0.0
3582.39 0.0
3582.44 0.0
3582.49 0.0
3582.54 0.0
3582.59 0.0
3582.64 0.0
3582.69 0.0
3582.74 0.0
3582.79 0.0
3582.84 0.0
3582.89 0.0
3582.94 0.0
3582.99 0.0
3583.04 0.0
3583.09 0.0
3583.14 0.0
3583.19 0.0
3583.24 0.0
3583.29 0.0
3583.34 0.0
3583.39 0.0
3583.44 0.0
3583.49 0.0
3583.54 0.0
3583.59 0.0
3583.64 0.0
3583.69 0.0
3583.74 0.0
3583.79 0.0
3583.84 0.0
3583.89 0.0
3583.94 0.0
3583.99 0.0
3584.04 0.0
3584.09 0.0
